,c1,c2,c3,c4,build_count_mod,josm_edits,road_km_mod,acct_age,mapping_freq,user_name,validations,kmeansClassc1c2,kmeansClassc1c3,kmeansClassc1c4,kmeansClassc2c3,kmeansClassc2c4,kmeansClassc3c4
434,0.007313982,-0.129912787,0.120761396,-0.226793137,124,622,324.8092463,2612,0,greenmtdave,72,0,0,0,0,2,0
435,-0.367941248,-0.068442536,0.043942814,-0.003441637,7,7,12.71777946,496,0,sambarlow,39,0,0,0,0,2,0
436,-0.317044097,-0.062635526,0.081578989,-0.018627297,85,75,70.3154082,1452,0,jbosch,53,0,0,0,0,2,0
437,1.480999828,-0.461021719,0.149332918,-0.799037339,195,2714,2205.413576,464,0,kiggudde,139,0,0,0,0,2,0
438,-0.374267437,-0.074637492,0.068495357,0.000764848,25,0,15.06542106,1596,0,laechoppe,28,0,0,0,0,2,0
439,-0.337481796,-0.100686768,0.059263411,0.036637168,1,3,172.6488909,1779,0,hadry,48,0,0,0,0,2,0
440,-0.36945256,-0.083127063,0.064290199,-0.012061745,4,19,7.522945253,3378,0,dforsi,55,0,0,0,0,2,0
441,-0.206128124,0.023683676,0.073719359,-0.061339351,264,211,109.0968477,427,0,Hector Vector,95,0,0,0,0,2,0
442,-0.199310436,-0.133905879,0.05738351,-0.01205188,0,194,360.299901,723,0,jinalfoflia,43,0,0,0,0,2,0
443,-0.340999794,0.010493602,-0.081782574,0.00325189,0,0,0,64,0,beccabarnes,29,0,0,0,0,2,0
444,-0.346697598,-0.002756429,-0.058754465,0.002334701,3,0,0.415345417,70,0,Mick42,27,0,0,0,0,2,0
445,0.186024337,-0.097717151,0.079034867,-0.199499793,229,759,666.9657651,163,0,Nithu,42,0,0,0,0,2,0
446,-0.323649007,-0.068225161,0.077092782,-0.017544703,67,68,65.6708784,1928,0,DaCor,67,0,0,0,0,2,0
447,-0.324897279,-0.087900624,0.058338068,-0.027764998,7,79,62.49584468,1763,0,Kateregga1,80,0,0,0,0,2,0
448,-0.37121303,-0.068099869,0.061175592,-0.006938373,26,9,0,598,0,LeTopographeFou,25,0,0,0,0,2,0
449,0.336408214,0.241776048,-0.70016064,0.13965236,23,421,1256.182236,324,0,upendrakarukonda,780,0,0,0,0,2,0
450,-0.32656364,-0.089673282,0.074435105,-0.003153803,31,54,107.3765258,2797,0,cquest,34,0,0,0,0,2,0
451,-0.377797473,-0.080882959,0.059779077,-0.005250554,0,3,3.222189244,2820,0,Stalfur,69,0,0,0,0,2,0
452,-0.256945249,-0.094058685,0.081949803,-0.017136208,65,138,210.2614184,3180,0,frafra,91,0,0,0,0,2,0
453,0.483325327,-0.461263317,0.095312979,0.889274972,150,0,3582.250198,1766,0,zabomil,69,0,0,0,0,2,0
454,-0.335073237,-0.07989063,0.049628985,-0.034833312,2,74,23.48876894,716,0,Miri_,48,0,0,0,0,2,0
455,0.354566572,-0.308529557,0.116727475,0.431706749,216,318,2350.33254,1403,0,MarTintamarre,100,0,0,0,0,2,0
456,-0.339579569,-0.076837575,0.059063363,-0.032927753,17,68,16.15513747,1050,0,SANA Ibrahim,52,0,0,0,0,2,0
457,-0.366887405,-0.080569628,0.05667455,-0.012736697,0,21,8.468420046,1755,0,LordOfMaps,64,0,0,0,0,2,0
458,1.296230815,-0.238189069,0.052410088,0.144750268,656,1515,3437.453316,960,0,naomiangelia,758,0,0,0,0,2,0
459,0.009264974,-0.084778902,-0.030569942,-0.265739462,1,641,212.9195451,220,0,dygeza,86,0,0,0,0,2,0
460,-0.070098198,0.166570133,0.301871169,-0.073553297,852,353,198.171673,1615,0,GOwin,32,0,0,0,0,2,0
461,0.085947087,-0.190497284,0.112293415,-0.120492628,88,600,721.8308747,1333,0,Sam AGBADONOU,29,0,0,0,0,2,0
462,-0.308001614,-0.080232085,0.037954901,-0.032476079,2,97,76.82330201,1645,0,jbelien,174,0,0,0,0,2,0
463,0.123198267,-0.113831306,-0.041378903,-0.021432675,78,506,903.0237198,163,0,ThiyaSoha,76,0,0,0,0,2,0
464,0.722044848,-0.254752107,0.221169435,-0.492086794,329,1626,1226.835653,2795,0,mahau,88,0,0,0,0,2,0
465,-0.373099917,-0.081502324,0.056725906,0.001972664,0,0,25.78378341,1591,0,ryanbank,53,0,0,0,0,2,0
466,0.184394795,-0.29766761,0.057357769,0.2170551,2,364,1631.630937,1038,0,srividya_c,90,0,0,0,0,2,0
467,-0.282381297,0.101676921,0.202061658,0.01053651,536,61,34.83045939,2032,0,fmoine,58,0,0,0,0,2,0
468,0.389013108,-0.387971615,0.091130176,0.26563447,16,534,2174.313972,2060,0,Rub21,42,0,0,0,0,2,0
469,-0.117081768,-0.151516371,0.032921811,0.131468736,30,128,793.6463224,512,0,lnseitz,76,0,0,0,0,2,0
470,-0.18486233,-0.089767944,0.071880165,-0.096280903,72,288,187.1742506,777,0,UncheckedError,67,0,0,0,0,2,0
471,-0.355655455,-0.086081961,0.055023186,0.019254229,5,0,93.79991109,1223,0,andrew_dc,52,0,0,0,0,2,0
472,1.649947319,0.319724988,0.82580009,-0.597372185,2489,2597,2163.066508,820,0,tasauf1980,49,0,0,0,0,2,0
473,-0.238586854,-0.073723009,0.059331,-0.0316667,76,165,197.0068637,510,0,Anakil,56,0,0,0,0,2,0
474,0.806727475,0.617431611,0.737499873,-0.382574905,2504,1489,774.8385084,553,0,MalingaGIS,99,0,0,0,0,2,0
475,-0.211114417,-0.090961556,0.067920817,-0.094194823,52,260,145.0419249,818,0,Khahliso,64,0,0,0,0,2,0
476,0.92116512,0.100501129,0.248776433,-0.789984501,965,2065,695.1899121,294,0,Anjar Akrimullah,152,0,0,0,0,2,0
477,-0.237857219,-0.144793438,0.064041288,0.099913748,6,44,511.3380208,3087,0,Quinten Dengerink,70,0,0,0,0,2,0
478,1.110221855,0.157680984,0.554298839,0.068927892,1815,1388,2594.228494,562,0,manings,97,0,0,0,0,2,0
479,2.107726016,0.5276079,0.920579044,-1.292579438,2969,3730,1487.464731,284,0,Alisha12,90,0,0,2,0,2,0
480,0.608526551,0.052137272,0.279351713,-0.523192319,844,1497,679.4299447,345,0,ayushupreti22,85,0,0,0,0,2,0
481,-0.334057275,-0.055636141,0.076052366,-0.012246114,83,50,45.21685702,1332,0,Snorkle,64,0,0,0,0,2,0
482,-0.28163159,-0.040822884,0.113124789,-0.040283026,172,131,73.06765812,2194,0,kaxtillo,40,0,0,0,0,2,0
483,-0.306900526,-0.074219428,0.089950305,0.066968764,109,0,259.962223,458,0,kinsmanp,9,0,0,0,0,2,0
484,-0.354806036,-0.035120742,-0.012125546,0.004722675,3,0,20.52669661,446,0,Canyons,109,0,0,0,0,2,0
485,-0.381148125,-0.082829398,0.064512941,-0.00473089,1,0,0,477,0,KriaDjoyo,5,0,0,0,0,2,0
486,-0.352215875,-0.081590986,0.06697611,-0.018053841,17,42,25.81204614,2567,0,rene78,56,0,0,0,0,2,0
487,0.283549098,-0.318054257,0.096722153,0.026582391,7,664,1471.281953,1609,0,hansemann1234,23,0,0,0,0,2,0
488,-0.378439513,-0.082182607,0.06111257,-0.002583961,0,0,8.284809231,800,0,benoc05,16,0,0,0,0,2,0
489,-0.381025514,-0.082639624,0.06339977,-0.004752872,0,0,0,536,0,t50,7,0,0,0,0,2,0
490,-0.376540944,-0.072204771,0.047133219,-0.003856001,0,0,0,465,0,Delon_123,29,0,0,0,0,2,0
491,-0.378367785,-0.077281853,0.054813682,-0.003975879,0,0,1.23124583,1970,0,sonsti,77,0,0,0,0,2,0
492,-0.376971927,-0.073207598,0.048696493,-0.003942194,0,0,0,885,0,Barfotabarn,51,0,0,0,0,2,0
493,-0.323945598,-0.099736989,0.072404592,0.002872733,15,52,132.7393488,1698,0,swise,9,0,0,0,0,2,0
494,2.844892725,7.423538076,-11.63773549,0.640399963,0,0,0,645,0,saguda,22885,2,2,2,1,0,1
495,-0.365775868,-0.047156222,0.008085854,-0.001703089,0,0,0,1079,0,Samoth,195,0,0,0,0,2,0
496,-0.378431607,-0.076604032,0.053991082,-0.004234116,0,0,0,2838,0,SDavies,118,0,0,0,0,2,0
497,-0.378352093,-0.083602911,0.064361779,-0.007789543,0,6,0,1363,0,FofB,15,0,0,0,0,2,0
498,-0.378389112,-0.07640963,0.054505375,-0.004179113,1,0,0,392,0,Peter_Kvito,16,0,0,0,0,2,0
499,-0.37246827,-0.062728334,0.032360711,-0.003041505,0,0,0,392,0,PeterMad,42,0,0,0,0,2,0
500,-0.345623925,-0.095637045,0.067492357,-0.001447515,3,34,81.87524134,3375,0,jaakkoh,27,0,0,0,0,2,0
501,-0.370630812,-0.08590475,0.063953866,-0.006880766,0,13,17.71159063,377,0,naltizer,5,0,0,0,0,2,0
502,-0.381293199,-0.084779401,0.066305772,-0.004355783,0,0,2.260248573,2116,0,telsig,9,0,0,0,0,2,0
503,-0.277515525,-0.116185165,0.074250377,0.005396437,15,98,236.1571619,937,0,kathicks,6,0,0,0,0,2,0
504,-0.032894625,-0.148470545,0.103076013,-0.20214987,58,559,316.0560059,1177,0,kenadrian,23,0,0,0,0,2,0
505,-0.310042201,-0.113446482,0.069210952,0.023117299,2,47,208.440389,2264,0,Kioska Journo,9,0,0,0,0,2,0
506,-0.380810245,-0.082138727,0.062618939,-0.00470982,0,0,0,1102,0,YH0125,17,0,0,0,0,2,0
507,-0.381638017,-0.083969293,0.066289887,-0.004828863,1,0,0,2551,0,sundance,13,0,0,0,0,2,0
509,-0.380210442,-0.083591443,0.064575148,-0.005645523,4,0,0.808133834,931,0,dwardio,17,0,0,0,0,2,0
510,-0.380153412,-0.080610387,0.060236459,-0.00457846,0,2,0.676063346,511,0,CipOO,5,0,0,0,0,2,0
511,-0.362894935,-0.084546125,0.067054191,-0.022837324,0,0,0,574,0,G_Fonseca,13,0,0,0,0,2,0
512,-0.279477171,-0.080272985,0.087578891,-0.026876349,5,37,0.402713542,532,0,jack_factotum,6,0,0,0,0,2,0
513,-0.347412758,-0.082940884,0.077985926,0.028737187,80,124,138.7126231,700,0,Lani_Martin,15,0,0,0,0,2,0
514,-0.379679808,-0.079508389,0.058518589,-0.004483744,46,0,123.5329537,1249,0,Sysvolution,7,0,0,0,0,2,0
515,-0.377725314,-0.079376644,0.057810001,-0.005633719,0,0,0,718,0,JeremiN,20,0,0,0,0,2,0
516,-0.053012797,-0.120259784,0.117591185,-0.182052484,0,3,1.22791837,920,0,althio,28,0,0,0,0,2,0
517,-0.372618105,-0.078919355,0.06350798,-0.007125478,119,515,291.4502179,618,0,gaurab basnet,11,0,0,0,0,2,0
518,-0.316750077,-0.114035856,0.063462681,0.062081544,10,10,7.188540757,542,0,yasundara,12,0,0,0,0,2,0
519,-0.216275859,0.26123167,-0.47402671,0.008691776,3,0,270.0538941,774,0,KristinFrye,12,0,0,0,0,2,0
520,-0.375707722,-0.087499202,0.066094366,0.001430021,2,33,0.228708906,748,0,Menrado mushi,1233,0,0,0,0,2,0
521,-0.371389933,-0.06636641,0.036290963,-0.000999732,0,0,25.67791208,1831,0,Bergeot,9,0,0,0,0,2,0
522,-0.374504375,-0.074506648,0.049517754,-0.001282299,0,0,9.15947017,336,0,Triple A,32,0,0,0,0,2,0
523,-0.382005847,-0.084920697,0.06695566,-0.004948929,1,0,10.63305892,572,0,taylorhixson,32,0,0,0,0,2,0
524,-0.36809592,-0.080992059,0.052777289,0.006280704,0,0,0,2630,0,sabman,6,0,0,0,0,2,0
525,-0.359905462,-0.054164701,0.09072627,0.003215217,0,0,42.3725459,574,0,Ben L,26,0,0,0,0,2,0
526,-0.381081672,-0.083865193,0.065000169,-0.004438847,95,10,26.47682501,3528,0,aude,26,0,0,0,0,2,0
527,-0.379558799,-0.083562363,0.063610272,-0.003171604,0,0,1.631427702,609,0,tantmieux,5,0,0,0,0,2,0
528,-0.38150645,-0.083758683,0.065144234,-0.004849055,0,0,6.460070867,1207,0,Jakub Sochor,15,0,0,0,0,2,0
529,-0.354138012,-0.090016729,0.069301262,-0.014283944,0,0,0,2316,0,julienfastre,18,0,0,0,0,2,0
530,-0.379022335,-0.07625916,0.068165576,-0.003515192,6,38,37.27298264,919,0,Alane Konan,5,0,0,0,0,2,0
531,-0.31347547,-0.10762258,0.060022297,0.049130732,18,0,0,386,0,tomakkermans,5,0,0,0,0,2,0
532,-0.380126917,-0.084648617,0.065370343,-0.003355229,7,15,245.6599976,448,0,JTodd38000,14,0,0,0,0,2,0
533,-0.379356152,-0.078755294,0.057344615,-0.004419016,0,0,6.108926602,1269,0,psnorm,9,0,0,0,0,2,0
534,-0.378330831,-0.075223277,0.061646736,-0.003655919,0,0,0,573,0,B0k,18,0,0,0,0,2,0
535,-0.358852961,-0.05528999,0.059977568,-0.008241354,12,0,0,179,0,mmr88,5,0,0,0,0,2,0
536,-0.098201451,0.087479407,-0.271507916,0.059028508,52,20,7.842081881,561,0,West Lake,38,0,0,0,0,2,0
537,-0.377501155,-0.082310454,0.065313424,-0.007115602,40,148,468.7380164,1835,0,vademecum,1985,0,0,0,0,2,0
538,-0.371998553,-0.088892407,0.06700778,0.005299309,4,6,1.593766111,619,0,pragati28,7,0,0,0,0,2,0
539,-0.37836344,-0.076445418,0.053743825,-0.004220483,2,0,40.89833231,1332,0,ironmarc75,5,0,0,0,0,2,0
540,-0.37986769,-0.079945559,0.05920008,-0.004521318,0,0,0,567,0,rdryden,24,0,0,0,0,2,0
541,-0.381308332,-0.083297693,0.064425613,-0.004809433,0,0,0,1900,0,Sylvy,49,0,0,0,0,2,0
542,-0.380849561,-0.08223021,0.062761547,-0.004717683,0,0,0,603,0,wideye,6,0,0,0,0,2,0
543,-0.379545112,-0.079194973,0.058030016,-0.004456806,0,0,0,2601,0,BlueG,39,0,0,0,0,2,0
544,-0.378003693,-0.075608345,0.052438939,-0.004148537,0,0,0,1943,0,mahardika fadmastuti,57,0,0,0,0,2,0
545,-0.381042265,-0.0826786,0.063460528,-0.004756222,0,0,0,713,0,fabien31,33,0,0,0,0,2,0
546,-0.372465076,-0.062720902,0.032349125,-0.003040866,0,0,0,466,0,Claudia Arroyave,6,0,0,0,0,2,0
547,-0.353907734,-0.01954104,-0.034962552,0.000670425,0,0,0,1017,0,8Wilhelm,109,0,0,0,0,2,0
548,-0.381418376,-0.083553748,0.064824768,-0.004831441,0,0,0,919,0,TheHamster,286,0,0,0,0,2,0
549,-0.380252985,-0.080842076,0.060597631,-0.004598374,0,0,0,1945,0,kr12,17,0,0,0,0,2,0
550,-0.381943614,-0.08477589,0.066729925,-0.004936483,0,0,0,2691,0,lars-olov,58,0,0,0,0,2,0
551,-0.363567329,-0.042017318,7.50E-05,-0.001261402,0,0,0,1686,0,thibautRe,5,0,0,0,0,2,0
552,-0.379547453,-0.079200419,0.058038506,-0.004457274,0,0,0,1039,0,LollyMay,213,0,0,0,0,2,0
553,-0.381536102,-0.083827677,0.065251786,-0.004854985,0,0,0,580,0,dakotacondon1,17,0,0,0,0,2,0
554,-0.38200004,-0.084907185,0.066934596,-0.004947768,0,0,0,1343,0,georhoko,10,0,0,0,0,2,0
555,-0.379804728,-0.079799056,0.058971702,-0.004508727,0,0,0,2132,0,KathleenLD,5,0,0,0,0,2,0
556,-0.381149557,-0.082928251,0.063849701,-0.00477768,0,0,0,793,0,anjikoc,21,0,0,0,0,2,0
557,-0.379710025,-0.079578697,0.058628192,-0.004489787,0,0,0,513,0,oreste77,6,0,0,0,0,2,0
558,0.073317549,-0.218168314,0.083309153,-0.087529031,0,0,0,436,0,nachtelb,12,0,0,0,0,2,0
559,-0.319478064,0.060571103,-0.159846756,0.00755603,10,556,786.6699008,461,0,mutenyo joan,19,0,0,0,0,2,0
560,-0.382099227,-0.085137975,0.067294368,-0.004967604,0,0,0,751,0,Gwantwa Mwakibete,518,0,0,0,0,2,0
561,-0.37933733,-0.078711498,0.057276343,-0.004415251,0,0,0,3985,0,florisje,5,0,0,0,0,2,0
562,-0.380302297,-0.080956817,0.060776497,-0.004608236,0,0,0,506,0,Magnus-M,16,0,0,0,0,2,0
563,-0.380110711,-0.080511027,0.06008157,-0.00456992,0,0,0,3046,0,HeikkiL,64,0,0,0,0,2,0
564,-0.381715605,-0.084245351,0.065902886,-0.004890884,0,0,0,3028,0,dodobas,70,0,0,0,0,2,0
565,-0.36021046,-0.034206439,-0.01210114,-0.00059006,0,0,0,2741,0,gaspard,15,0,0,0,0,2,0
566,-0.369622809,-0.056107416,0.022039577,-0.00247244,0,0,0,2071,0,Fringillus,501,0,0,0,0,2,0
567,-0.381438611,-0.083600831,0.064898164,-0.004835488,0,0,0,903,0,Thomas313574,125,0,0,0,0,2,0
568,-0.030543188,0.732874728,-1.207878919,0.065340245,0,0,0,587,0,SNV,5,0,0,0,0,2,0
569,-0.382034585,-0.084987565,0.067059899,-0.004954677,0,0,0,644,0,mboya mkundelida,2490,0,0,0,0,2,0
570,-0.381646655,-0.084084916,0.065652789,-0.004877094,0,0,0,2544,0,eFrane,5,0,0,0,0,2,0
571,-0.379084194,-0.078122493,0.056358162,-0.004364627,0,0,0,963,0,Vincent Turmine,6,0,0,0,0,2,0
572,-0.381313892,-0.08331063,0.064445779,-0.004810545,0,0,0,436,0,Halgurbalgur,15,0,0,0,0,2,0
573,-0.381706922,-0.084225146,0.065871388,-0.004889147,0,0,0,3337,0,Pierre-Alain Dorange,33,0,0,0,0,2,0
574,-0.38175437,-0.08433555,0.066043493,-0.004898636,0,0,0,898,0,dobiasj,5,0,0,0,0,2,0
575,-0.373995277,-0.066281425,0.037899508,-0.003346892,0,0,0,1189,0,stringfellow444,6,0,0,0,0,2,0
576,-0.380984238,-0.082543582,0.063250053,-0.004744617,0,0,0,819,0,annapearce,74,0,0,0,0,2,0
577,-0.381702943,-0.084215888,0.065856957,-0.004888351,0,0,0,888,0,Tavo13,12,0,0,0,0,2,0
578,-0.381197828,-0.08304057,0.064024791,-0.004787333,0,0,0,891,0,sehealy,5,0,0,0,0,2,0
579,-0.378757093,-0.077361384,0.055171694,-0.00429921,0,0,0,3493,0,mikecc,39,0,0,0,0,2,0
580,-0.37649563,-0.072099334,0.046968856,-0.003846939,0,0,0,500,0,SaraW,19,0,0,0,0,2,0
581,-0.381813725,-0.084473659,0.066258788,-0.004910507,0,0,0,859,0,Stratos P,54,0,0,0,0,2,0
582,-0.380800219,-0.0821154,0.062582574,-0.004707815,0,0,0,1138,0,ViriatoLusitano,5,0,0,0,0,2,0
583,-0.367644049,-0.051503169,0.014862167,-0.002076707,0,0,0,708,0,Robin_OSM,11,0,0,0,0,2,0
584,-0.381631906,-0.084050596,0.065599289,-0.004874145,0,0,0,437,0,Nec0,70,0,0,0,0,2,0
585,-0.379649137,-0.079437021,0.058407337,-0.00447761,0,0,0,1095,0,Bonix-Mapper,7,0,0,0,0,2,0
586,-0.380519105,-0.081461293,0.061562909,-0.004651595,0,0,0,603,0,kevintu,17,0,0,0,0,2,0
587,-0.381615268,-0.084011883,0.06553894,-0.004870817,0,0,0,2040,0,disruptiveGeo,38,0,0,0,0,2,0
588,-0.378095349,-0.075821614,0.052771397,-0.004166867,0,0,0,1977,0,Mazzo,13,0,0,0,0,2,0
589,-0.379195353,-0.078381142,0.056761362,-0.004386857,0,0,0,508,0,S3rG0,23,0,0,0,0,2,0
590,-0.381697149,-0.084202408,0.065835942,-0.004887193,0,0,0,1537,0,EichholzFan,51,0,0,0,0,2,0
591,-0.356574401,-0.025745932,-0.025289948,0.000137117,0,0,0,881,0,moranmustangs,5,0,0,0,0,2,0
592,-0.380120043,-0.080532743,0.060115422,-0.004571787,0,0,0,4108,0,maning,1158,0,0,0,0,2,0
593,-0.380846222,-0.08222244,0.062749435,-0.004717015,0,0,0,869,0,Phil Rhodri Taylor,20,0,0,0,0,2,0
594,-0.379906364,-0.080035546,0.059340358,-0.004529053,0,0,0,1131,0,Lidia C,17,0,0,0,0,2,0
595,-0.381065903,-0.082733602,0.06354627,-0.00476095,0,0,0,1853,0,lichon,47,0,0,0,0,2,0
596,-0.372230586,-0.062175281,0.031498574,-0.00299397,0,0,0,1189,0,gogeo,15,0,0,0,0,2,0
597,-0.381702943,-0.084215888,0.065856957,-0.004888351,0,0,0,574,0,jessbeutler,63,0,0,0,0,2,0
598,-0.381932501,-0.084750032,0.066689616,-0.004934261,0,0,0,891,0,luciaresty,5,0,0,0,0,2,0
599,-0.381206038,-0.083059674,0.064054572,-0.004788975,0,0,0,2267,0,mapmeld,7,0,0,0,0,2,0
600,-0.343700744,-0.094120898,0.063294213,0.003619663,0,0,0,1535,0,ToBr91,17,0,0,0,0,2,0
601,-0.375154829,-0.068979511,0.042105466,-0.003578791,3,30,93.42002124,744,0,Ella_B,15,0,0,0,0,2,0
602,-0.382024332,-0.084963708,0.067022708,-0.004952626,0,0,0,902,0,Kerfy,70,0,0,0,0,2,0
603,-0.247550431,0.227934798,-0.420744552,0.021940869,0,0,0,2406,0,Worfrb,5,0,0,0,0,2,0
604,-0.377407492,-0.074221086,0.050276386,-0.004029302,0,0,0,643,0,Rebeca Sahila,952,0,0,0,0,2,0
605,-0.380603541,-0.081657762,0.061869177,-0.004668482,0,0,0,2801,0,peh,148,0,0,0,0,2,0
606,-0.358559663,-0.030365306,-0.018088957,-0.000259916,0,0,0,678,0,omzoqasd,12,0,0,0,0,2,0
607,-0.381847776,-0.084552891,0.0663823,-0.004917317,0,0,0,3230,0,retep,840,0,0,0,0,2,0
608,-0.381959001,-0.084811694,0.066785739,-0.004939561,0,0,0,1244,0,WaitForPete,5,0,0,0,0,2,0
609,-0.381765298,-0.084360977,0.066083132,-0.004900822,0,0,0,1788,0,c0d0,5,0,0,0,0,2,0
610,-0.373592108,-0.088464431,0.066180608,0.002651315,0,0,0,3045,0,SK53,15,0,0,0,0,2,0
611,-0.369763363,-0.056434463,0.0225494,-0.00250055,0,1,32.66702043,1249,0,HalClem,6,0,0,0,0,2,0
612,-0.381840585,-0.084536158,0.066356215,-0.004915878,0,0,0,526,0,Diwyd,72,0,0,0,0,2,0
613,-0.380779387,-0.082066926,0.06250701,-0.004703649,0,0,0,1464,0,bmarchewka,6,0,0,0,0,2,0
614,-0.382017446,-0.084947685,0.066997731,-0.004951249,0,0,0,888,0,Julie Minde,14,0,0,0,0,2,0
615,-0.381618228,-0.084018771,0.065549677,-0.004871409,0,0,0,3250,0,Tom Morris,7,0,0,0,0,2,0
616,-0.381820174,-0.084488666,0.066282181,-0.004911797,0,0,0,917,0,Shannaynay,6,0,0,0,0,2,0
617,-0.381626294,-0.08403754,0.065578935,-0.004873022,0,0,0,1388,0,Edem Alomatsi,6,0,0,0,0,2,0
618,-0.380469131,-0.082796449,0.063482328,-0.005161332,0,0,0,2324,0,nyampire,15,0,0,0,0,2,0
619,-0.378923164,-0.077747803,0.055774069,-0.004332422,0,1,0.378645093,1544,0,westnordost,20,0,0,0,0,2,0
620,-0.381957938,-0.084809219,0.066781882,-0.004939348,0,0,0,1631,0,jwalseth,59,0,0,0,0,2,0
621,-0.381634759,-0.084057236,0.065609639,-0.004874715,0,0,0,3205,0,Winbladh,9,0,0,0,0,2,0
622,-0.380005725,-0.080266742,0.059700762,-0.004548924,0,0,0,786,0,owenkk,5,0,0,0,0,2,0
623,-0.381763557,-0.084356926,0.066076817,-0.004900474,0,0,0,824,0,arnitarnita,20,0,0,0,0,2,0
624,-0.380967401,-0.082504405,0.063188981,-0.00474125,0,0,0,2831,0,Darrell,14,0,0,0,0,2,0
625,-0.380665925,-0.081802919,0.062095457,-0.004680958,0,0,0,511,0,Andrea Bracesco,7,0,0,0,0,2,0
626,-0.377610088,-0.074692493,0.051011247,-0.00406982,0,0,0,529,0,Luuk Bosma,9,0,0,0,0,2,0
627,-0.381784319,-0.084405236,0.066152125,-0.004904626,0,0,0,573,0,ShatteredMagpie,29,0,0,0,0,2,0
628,-0.381724872,-0.084266914,0.065936499,-0.004892737,0,0,0,2544,0,tomcatkonsti,12,0,0,0,0,2,0
629,-0.381489575,-0.083719416,0.065083023,-0.00484568,0,0,0,931,0,EmilMRasmussen,5,0,0,0,0,2,0
630,-0.381462901,-0.083657351,0.064986271,-0.004840345,0,0,0,1508,0,GeoHigh125,12,0,0,0,0,2,0
631,-0.378514914,-0.076797874,0.054293256,-0.004250776,0,0,0,1212,0,Kingfisher13,10,0,0,0,0,2,0
632,-0.379532972,-0.079166726,0.057985983,-0.004454378,0,0,0,1328,0,Echo Echo,54,0,0,0,0,2,0
633,-0.33106646,0.033606825,-0.117813023,0.005238462,0,0,0,509,0,ahdzeid,15,0,0,0,0,2,0
634,-0.379365799,-0.07877774,0.057379606,-0.004420945,0,0,0,770,0,GoUtes!,433,0,0,0,0,2,0
635,-0.379764584,-0.079705649,0.058826092,-0.004500698,0,0,0,543,0,jara reg,17,0,0,0,0,2,0
636,-0.374716357,-0.06795926,0.040515029,-0.003491101,0,0,0,520,0,Douwe Bonnema,14,0,0,0,0,2,0
637,-0.381172683,-0.082982061,0.063933584,-0.004782305,0,0,0,643,0,Florian Adler,53,0,0,0,0,2,0
638,-0.381254675,-0.083172842,0.064230987,-0.004798702,0,0,0,437,0,Dragoro,5,0,0,0,0,2,0
639,-0.382015252,-0.084942579,0.066989772,-0.00495081,0,0,0,759,0,erikalynn,8,0,0,0,0,2,0
640,-0.367024557,-0.050061714,0.01261513,-0.001952814,0,0,0,3214,0,SveLil,7,0,0,0,0,2,0
641,-0.375911288,-0.070739665,0.044849313,-0.003730076,0,0,0,509,0,jamil1992,85,0,0,0,0,2,0
642,-0.379908768,-0.080041141,0.059349079,-0.004529534,0,0,0,534,0,Mammo,37,0,0,0,0,2,0
643,-0.381362647,-0.083424075,0.064622626,-0.004820295,0,0,0,592,0,bethany2015,15,0,0,0,0,2,0
644,-0.38093161,-0.082421124,0.063059157,-0.004734092,0,0,0,1283,0,Bayarjargal,12,0,0,0,0,2,0
645,-0.378675089,-0.077170573,0.054874246,-0.00428281,0,0,0,1845,0,Mison,26,0,0,0,0,2,0
646,-0.344173584,0.003108717,-0.070270519,0.002617162,0,0,0,437,0,bneenb,17,0,0,0,0,2,0
647,-0.380639142,-0.081740601,0.061998312,-0.004675602,0,0,0,1865,0,raniedwianugrah,780,0,0,0,0,2,0
648,-0.381781945,-0.084399712,0.066143514,-0.004904151,0,0,0,520,0,Peter Fokkinga,9,0,0,0,0,2,0
649,-0.374994772,-0.068607085,0.041524903,-0.003546781,0,0,0,2530,0,halfd,12,0,0,0,0,2,0
650,-0.38207389,-0.08507902,0.067202465,-0.004962537,0,0,0,630,0,LavertuJS,50,0,0,0,0,2,0
651,-0.38094015,-0.082440994,0.063090133,-0.0047358,0,0,0,3261,0,Marcussacapuces91,5,0,0,0,0,2,0
652,-0.226632296,-0.096837318,0.073146766,-0.151316071,0,0,0,2286,0,Eden744,32,0,0,0,0,2,0
653,-0.381476451,-0.083688879,0.065035419,-0.004843055,22,305,15.44447326,223,0,FrancAl,10,0,0,0,0,2,0
654,-0.378537375,-0.076850136,0.054374727,-0.004255268,0,0,0,864,0,dinoljko,7,0,0,0,0,2,0
655,-0.381577058,-0.083922974,0.065400343,-0.004863176,0,0,0,866,0,julian_michael,35,0,0,0,0,2,0
656,-0.378996898,-0.077919368,0.056041518,-0.004347168,0,0,0,2573,0,Sanderd17,18,0,0,0,0,2,0
657,-0.380426431,-0.081245656,0.061226758,-0.004633061,0,0,0,509,0,hassan iswi,18,0,0,0,0,2,0
658,-0.381308176,-0.083297332,0.06442505,-0.004809402,0,0,0,509,0,Obaidaz,10,0,0,0,0,2,0
659,-0.38012245,-0.080538342,0.06012415,-0.004572268,0,0,0,2914,0,Wynndale,29,0,0,0,0,2,0
660,-0.350227111,-0.087536747,0.049350201,0.024149803,0,0,0,696,0,rmedrano89,16,0,0,0,0,2,0
